numero,clave,nombre,latitud,longitud,altitud,estado,municipio,id_cuenca_de_disponibilidad,cuenca_de_disponibilidad,num_region_hidrologica,region_hidrologica,fn_id_cuenca_de_disponibilidad,fn_num_region_hidrologica,estado_etq
755,C07092,La Esperanza,15.3,-92.416667,780,Chiapas,Motozintla,396,Despoblado,23,Costa de Chiapas,396.0,23.0,Chiapas
756,C07119,Motozintla,15.364167,-92.248056,1260,Chiapas,Motozintla,616,San Miguel,30,Grijalva-Usumacinta,616.0,30.0,Chiapas
757,C07350,Motozintla,15.366667,-92.25,1345,Chiapas,Motozintla,616,San Miguel,30,Grijalva-Usumacinta,616.0,30.0,Chiapas
758,MOZCP,"Mozotal, Chis.",15.426111,-92.343056,0,Chiapas,Motozintla,396,Despoblado,23,Costa de Chiapas,396.0,23.0,Chiapas
759,C07001,Abasolo Chiapas,16.833333,-92.217222,1280,Chiapas,Ocosingo,662,Azul,30,Grijalva-Usumacinta,662.0,30.0,Chiapas
760,C07004,Agua Azul,16.783333,-90.916667,640,Chiapas,Ocosingo,682,Usumacinta,30,Grijalva-Usumacinta,682.0,30.0,Chiapas
761,C07017,Bonampak,16.733333,-91.083333,360,Chiapas,Ocosingo,670,Lacanjá,30,Grijalva-Usumacinta,670.0,30.0,Chiapas
762,C07324,Chacte,16.933333,-92.333333,825,Chiapas,Ocosingo,651,Chacté,30,Grijalva-Usumacinta,651.0,30.0,Chiapas
763,C07029,Chajul,16.833333,-90.933333,223,Chiapas,Ocosingo,682,Usumacinta,30,Grijalva-Usumacinta,682.0,30.0,Chiapas
764,C07042,El Carmen,16.766667,-91.616667,929,Chiapas,Ocosingo,667,Jatate,30,Grijalva-Usumacinta,667.0,30.0,Chiapas
765,ELCCP,"El Carmen, Chis.",16.777778,-92.122222,1278,Chiapas,Ocosingo,662,Azul,30,Grijalva-Usumacinta,662.0,30.0,Chiapas
766,C07043,El Cedro,16.416667,-91.083333,510,Chiapas,Ocosingo,671,San Pedro,30,Grijalva-Usumacinta,671.0,30.0,Chiapas
767,C07051,El Rosario,16.85,-91.783333,740,Chiapas,Ocosingo,662,Azul,30,Grijalva-Usumacinta,662.0,30.0,Chiapas
768,C07081,Ixcán,16.833333,-91.066667,200,Chiapas,Ocosingo,682,Usumacinta,30,Grijalva-Usumacinta,682.0,30.0,Chiapas
769,IXCCP,"Ixcán, Chis.",16.1,-91.083333,299,Chiapas,Ocosingo,668,Ixcán,30,Grijalva-Usumacinta,668.0,30.0,Chiapas
770,C07088,La Canja,16.716667,-91.05,340,Chiapas,Ocosingo,670,Lacanjá,30,Grijalva-Usumacinta,670.0,30.0,Chiapas
771,C07337,Lacantún,16.580833,-90.702222,120,Chiapas,Ocosingo,677,Lacantún,30,Grijalva-Usumacinta,677.0,30.0,Chiapas
772,LACCP,"Lacantún, Chis.",16.580833,-90.702222,905,Chiapas,Ocosingo,677,Lacantún,30,Grijalva-Usumacinta,677.0,30.0,Chiapas
773,C07107,Las Tazas,16.758611,-91.614722,60,Chiapas,Ocosingo,667,Jatate,30,Grijalva-Usumacinta,667.0,30.0,Chiapas
774,C07121,Nueva Esperanza,16.45,-91.133333,1000,Chiapas,Ocosingo,671,San Pedro,30,Grijalva-Usumacinta,671.0,30.0,Chiapas
775,C07122,Ocosingo,16.908611,-92.088611,865,Chiapas,Ocosingo,662,Azul,30,Grijalva-Usumacinta,662.0,30.0,Chiapas
776,C07192,Ocosingo,16.9,-92.1,978,Chiapas,Ocosingo,662,Azul,30,Grijalva-Usumacinta,662.0,30.0,Chiapas
777,OCSCP,"Ocosingo, Chis.",16.897222,-92.092222,0,Chiapas,Ocosingo,662,Azul,30,Grijalva-Usumacinta,662.0,30.0,Chiapas
778,C07124,Ostional,16.416667,-91.25,247,Chiapas,Ocosingo,672,Laguna Miramar,30,Grijalva-Usumacinta,672.0,30.0,Chiapas
779,ROSCP,"Rosario, Chis.",16.9,-91.8,719,Chiapas,Ocosingo,667,Jatate,30,Grijalva-Usumacinta,667.0,30.0,Chiapas
780,C07151,San Quintín,16.405833,-91.345833,200,Chiapas,Ocosingo,667,Jatate,30,Grijalva-Usumacinta,667.0,30.0,Chiapas
781,SQICP,"San Quintín, Chis.",16.4125,-91.358333,1512,Chiapas,Ocosingo,667,Jatate,30,Grijalva-Usumacinta,667.0,30.0,Chiapas
782,TAZCP,"Tazas, Chis.",16.758611,-91.614722,60,Chiapas,Ocosingo,667,Jatate,30,Grijalva-Usumacinta,667.0,30.0,Chiapas
783,C07114,Yaquintela,16.909444,-91.730278,650,Chiapas,Ocosingo,667,Jatate,30,Grijalva-Usumacinta,667.0,30.0,Chiapas
784,C07365,Ocotepec,17.2225,-93.174444,1460,Chiapas,Ocotepec,636,Tzimbac,30,Grijalva-Usumacinta,636.0,30.0,Chiapas
785,OCOCP,"Ocotepec, Chis.",17.220556,-93.150556,905,Chiapas,Ocotepec,636,Tzimbac,30,Grijalva-Usumacinta,636.0,30.0,Chiapas
786,C07050,El Progreso,16.708889,-93.4025,781,Chiapas,Ocozocoautla de Espinosa,633,De La Venta,30,Grijalva-Usumacinta,633.0,30.0,Chiapas
787,C07359,Galeana,16.573056,-93.366944,925,Chiapas,Ocozocoautla de Espinosa,625,Suchiapa,30,Grijalva-Usumacinta,625.0,30.0,Chiapas
788,C07363,La Selva,17.008333,-93.475,526,Chiapas,Ocozocoautla de Espinosa,634,Chapopote,30,Grijalva-Usumacinta,634.0,30.0,Chiapas
789,C07103,Las Limas,16.578333,-93.358333,800,Chiapas,Ocozocoautla de Espinosa,625,Suchiapa,30,Grijalva-Usumacinta,625.0,30.0,Chiapas
790,C07123,Ocozocoautla,16.750833,-93.373889,838,Chiapas,Ocozocoautla de Espinosa,633,De La Venta,30,Grijalva-Usumacinta,633.0,30.0,Chiapas
791,OCZCP,"Ocozocoautla, Chis.",16.766667,-93.45,838,Chiapas,Ocozocoautla de Espinosa,633,De La Venta,30,Grijalva-Usumacinta,633.0,30.0,Chiapas
792,C07142,San Antonio,16.55,-93.433333,812,Chiapas,Ocozocoautla de Espinosa,631,Soyatenco,30,Grijalva-Usumacinta,631.0,30.0,Chiapas
793,C07353,San José,16.785556,-93.3475,1052,Chiapas,Ocozocoautla de Espinosa,634,Chapopote,30,Grijalva-Usumacinta,634.0,30.0,Chiapas
794,PENCP,"Ángel Albino Corzo, Chis.",17.446111,-93.458611,50,Chiapas,Ostuacán,638,Presa Peñitas,30,Grijalva-Usumacinta,638.0,30.0,Chiapas
795,GRJCP,"El Grijalva CFE, Chis.",17.364167,-93.381389,0,Chiapas,Ostuacán,638,Presa Peñitas,30,Grijalva-Usumacinta,638.0,30.0,Chiapas
796,JDGCP,"Juan de Grijalva, Chis.",17.364167,-93.381389,0,Chiapas,Ostuacán,638,Presa Peñitas,30,Grijalva-Usumacinta,638.0,30.0,Chiapas
797,C07106,Las Peñitas,17.400833,-93.45,110,Chiapas,Ostuacán,638,Presa Peñitas,30,Grijalva-Usumacinta,638.0,30.0,Chiapas
798,PNTCP,"Peñitas CFE, Chis.",17.445,-93.457778,95,Chiapas,Ostuacán,638,Presa Peñitas,30,Grijalva-Usumacinta,638.0,30.0,Chiapas
799,C07158,Sayula,17.383333,-93.416667,180,Chiapas,Ostuacán,638,Presa Peñitas,30,Grijalva-Usumacinta,638.0,30.0,Chiapas
800,C07367,Sayula,17.416667,-93.383333,237,Chiapas,Ostuacán,637,Zayula,30,Grijalva-Usumacinta,637.0,30.0,Chiapas
801,SAYCP,"Sayula, Chis.",17.425,-93.383333,228,Chiapas,Ostuacán,638,Presa Peñitas,30,Grijalva-Usumacinta,638.0,30.0,Chiapas
802,C07035,Chicoasén,16.941667,-93.098611,1240,Chiapas,Osumacinta,627,Presa Chicoasén,30,Grijalva-Usumacinta,627.0,30.0,Chiapas
803,CHICP,"Manuel Moreno Torres, Chis.",16.941667,-93.100556,710,Chiapas,Osumacinta,627,Presa Chicoasén,30,Grijalva-Usumacinta,627.0,30.0,Chiapas
804,C07125,Oxchuc,16.786389,-92.342778,1987,Chiapas,Oxchuc,662,Azul,30,Grijalva-Usumacinta,662.0,30.0,Chiapas
805,C07216,Bajada Grande,17.701389,-92.260833,20,Chiapas,Palenque,656,Chilapa,30,Grijalva-Usumacinta,656.0,30.0,Chiapas
806,C07028,Chacamax,17.473333,-91.707778,60,Chiapas,Palenque,681,Chacamax,30,Grijalva-Usumacinta,681.0,30.0,Chiapas
807,C07085,Palenque,17.509167,-91.982222,60,Chiapas,Palenque,681,Chacamax,30,Grijalva-Usumacinta,681.0,30.0,Chiapas
808,C07126,Palenque,17.566667,-91.983333,60,Chiapas,Palenque,682,Usumacinta,30,Grijalva-Usumacinta,682.0,30.0,Chiapas
809,C07128,Pichucalco,17.516667,-93.116667,50,Chiapas,Pichucalco,660,Pichucalco,30,Grijalva-Usumacinta,660.0,30.0,Chiapas
810,C07193,Pichucalco,17.508611,-93.12,50,Chiapas,Pichucalco,660,Pichucalco,30,Grijalva-Usumacinta,660.0,30.0,Chiapas
811,PICCP,"Pichucalco, Chis.",17.511944,-93.113889,114,Chiapas,Pichucalco,660,Pichucalco,30,Grijalva-Usumacinta,660.0,30.0,Chiapas
812,C07130,Platanar de Arriba,17.555,-93.296667,120,Chiapas,Pichucalco,640,Platanar,30,Grijalva-Usumacinta,640.0,30.0,Chiapas
813,PLACP,"Platanar, Chis.",17.577778,-93.3875,38,Chiapas,Pichucalco,640,Platanar,30,Grijalva-Usumacinta,640.0,30.0,Chiapas
814,C07245,Plutarco Elías Calles,17.602778,-93.391389,45,Chiapas,Pichucalco,640,Platanar,30,Grijalva-Usumacinta,640.0,30.0,Chiapas
815,C07147,San Joaquín,17.558333,-93.108333,21,Chiapas,Pichucalco,660,Pichucalco,30,Grijalva-Usumacinta,660.0,30.0,Chiapas
816,C07251,Echegaray,15.654444,-93.15,53,Chiapas,Pijijiapan,391,Margaritas y Coapa,23,Costa de Chiapas,391.0,23.0,Chiapas
817,C07084,Jesús Chiapas,15.808333,-93.358333,90,Chiapas,Pijijiapan,388,El Porvenir,23,Costa de Chiapas,388.0,23.0,Chiapas
818,C07380,Las Brisas,15.514444,-93.116944,10,Chiapas,Pijijiapan,391,Margaritas y Coapa,23,Costa de Chiapas,391.0,23.0,Chiapas
819,C07115,Margaritas,15.588889,-93.060556,90,Chiapas,Pijijiapan,391,Margaritas y Coapa,23,Costa de Chiapas,391.0,23.0,Chiapas
820,MARCP,"Margaritas, Chis.",15.583333,-93.066667,1512,Chiapas,Pijijiapan,391,Margaritas y Coapa,23,Costa de Chiapas,391.0,23.0,Chiapas
821,C07129,Pijijiapan,15.697778,-93.211389,57,Chiapas,Pijijiapan,390,Pijijiapan,23,Costa de Chiapas,390.0,23.0,Chiapas
822,PIJCP,"Pijijiapan, Chis.",15.691667,-93.216667,38,Chiapas,Pijijiapan,390,Pijijiapan,23,Costa de Chiapas,390.0,23.0,Chiapas
823,C07352,San Diego,15.741667,-93.3,48,Chiapas,Pijijiapan,388,El Porvenir,23,Costa de Chiapas,388.0,23.0,Chiapas
824,SDICP,"San Diego, Chis.",15.7425,-93.3,840,Chiapas,Pijijiapan,388,El Porvenir,23,Costa de Chiapas,388.0,23.0,Chiapas
825,C07386,San Isidro,15.742778,-93.351389,45,Chiapas,Pijijiapan,388,El Porvenir,23,Costa de Chiapas,388.0,23.0,Chiapas
826,C07194,Rayón,17.2,-93.0,1340,Chiapas,Rayón,659,De La Sierra,30,Grijalva-Usumacinta,659.0,30.0,Chiapas
827,C07138,Reforma I,17.866667,-93.133333,20,Chiapas,Reforma,661,Viejo Mezcalapa,30,Grijalva-Usumacinta,661.0,30.0,Chiapas
828,C07153,Santa Cruz,17.8,-93.16,30,Chiapas,Reforma,660,Pichucalco,30,Grijalva-Usumacinta,660.0,30.0,Chiapas
829,C07195,Sabanilla,17.285833,-92.552778,300,Chiapas,Sabanilla,650,Puxcatán,30,Grijalva-Usumacinta,650.0,30.0,Chiapas
830,C07220,E.T.A. 259 Salto de Agua,17.6,-92.366667,20,Chiapas,Salto de Agua,653,Tulijá,30,Grijalva-Usumacinta,653.0,30.0,Chiapas
831,C07105,Las Nubes,17.54,-92.346667,93,Chiapas,Salto de Agua,653,Tulijá,30,Grijalva-Usumacinta,653.0,30.0,Chiapas
832,C07140,Sabana,17.4,-92.216667,45,Chiapas,Salto de Agua,653,Tulijá,30,Grijalva-Usumacinta,653.0,30.0,Chiapas
833,C07141,Salto de Agua,17.558333,-92.333333,10,Chiapas,Salto de Agua,653,Tulijá,30,Grijalva-Usumacinta,653.0,30.0,Chiapas
834,C07196,Salto de Agua,17.55,-92.333333,124,Chiapas,Salto de Agua,653,Tulijá,30,Grijalva-Usumacinta,653.0,30.0,Chiapas
835,SAACP,"Salto de Agua, Chis.",17.566667,-92.35,92,Chiapas,Salto de Agua,653,Tulijá,30,Grijalva-Usumacinta,653.0,30.0,Chiapas
836,C07087,La Cabaña,16.714167,-92.628889,2113,Chiapas,San Cristóbal de las Casas,627,Presa Chicoasén,30,Grijalva-Usumacinta,627.0,30.0,Chiapas
837,LCACP,"La Cabaña, Chis.",16.75,-92.633333,2113,Chiapas,San Cristóbal de las Casas,627,Presa Chicoasén,30,Grijalva-Usumacinta,627.0,30.0,Chiapas
838,C07109,Los Arcos,16.7,-92.616667,2200,Chiapas,San Cristóbal de las Casas,627,Presa Chicoasén,30,Grijalva-Usumacinta,627.0,30.0,Chiapas
839,SCOCP,"Observatorio de San Cristóbal, Chis.",16.733333,-92.633333,2113,Chiapas,San Cristóbal de las Casas,627,Presa Chicoasén,30,Grijalva-Usumacinta,627.0,30.0,Chiapas
840,SCRCP,"Puente Morelos, Chis.",16.741667,-92.616667,2113,Chiapas,San Cristóbal de las Casas,627,Presa Chicoasén,30,Grijalva-Usumacinta,627.0,30.0,Chiapas
841,C07144,San Cristobal de Las Casas,16.733333,-92.633333,2115,Chiapas,San Cristóbal de las Casas,627,Presa Chicoasén,30,Grijalva-Usumacinta,627.0,30.0,Chiapas
842,C07319,San Fernando,16.873056,-93.226944,950,Chiapas,San Fernando,624,Tuxtla Gutiérrez,30,Grijalva-Usumacinta,624.0,30.0,Chiapas
843,FDOCP,"San Fernando, Chis.",16.866667,-93.2,840,Chiapas,San Fernando,624,Tuxtla Gutiérrez,30,Grijalva-Usumacinta,624.0,30.0,Chiapas
844,C07148,San Juan,16.894444,-93.230833,910,Chiapas,San Fernando,624,Tuxtla Gutiérrez,30,Grijalva-Usumacinta,624.0,30.0,Chiapas
845,C07159,Siltepec,15.556944,-92.3225,1580,Chiapas,Siltepec,612,Zacualpa,30,Grijalva-Usumacinta,612.0,30.0,Chiapas
846,C07160,Simojovel,17.14,-92.714167,660,Chiapas,Simojovel,655,Almendro,30,Grijalva-Usumacinta,655.0,30.0,Chiapas
847,C07198,Simojovel,17.133333,-92.716667,660,Chiapas,Simojovel,655,Almendro,30,Grijalva-Usumacinta,655.0,30.0,Chiapas
848,SIMCP,"Simojovel, Chis.",17.141667,-92.713889,700,Chiapas,Simojovel,655,Almendro,30,Grijalva-Usumacinta,655.0,30.0,Chiapas
849,C07389,Sitala,17.022222,-92.307222,1100,Chiapas,Sitalá,651,Chacté,30,Grijalva-Usumacinta,651.0,30.0,Chiapas
850,C07161,Socoltenango,16.244167,-92.351389,894,Chiapas,Socoltenango,618,Aguacatenco,30,Grijalva-Usumacinta,618.0,30.0,Chiapas
851,C07217,Solosuchiapa,17.428333,-93.028611,165,Chiapas,Solosuchiapa,659,De La Sierra,30,Grijalva-Usumacinta,659.0,30.0,Chiapas
852,C07016,Bombana,16.941667,-93.016667,780,Chiapas,Soyaló,628,Chicoasén,30,Grijalva-Usumacinta,628.0,30.0,Chiapas
853,C07162,Soyalo,16.890278,-92.923611,1175,Chiapas,Soyaló,623,Hondo,30,Grijalva-Usumacinta,623.0,30.0,Chiapas
854,BOQCP,"Boquerón, Chis.",16.641944,-93.15,480,Chiapas,Suchiapa,625,Suchiapa,30,Grijalva-Usumacinta,625.0,30.0,Chiapas
855,C07039,El Boquerón,16.644167,-93.157222,500,Chiapas,Suchiapa,625,Suchiapa,30,Grijalva-Usumacinta,625.0,30.0,Chiapas
856,C07223,San Luis,16.633333,-93.066667,480,Chiapas,Suchiapa,625,Suchiapa,30,Grijalva-Usumacinta,625.0,30.0,Chiapas
857,C07045,El Dorado,14.672778,-92.212778,35,Chiapas,Suchiate,402,Cozoloapan,23,Costa de Chiapas,402.0,23.0,Chiapas
858,C07078,Ignacio Lopez Rayón,14.617778,-92.184722,7,Chiapas,Suchiate,403,Suchiate,23,Costa de Chiapas,403.0,23.0,Chiapas
859,C07244,Suchiate 2,14.699444,-92.149167,35,Chiapas,Suchiate,403,Suchiate,23,Costa de Chiapas,403.0,23.0,Chiapas
860,C07163,Suchiate I,14.714444,-92.148889,34,Chiapas,Suchiate,403,Suchiate,23,Costa de Chiapas,403.0,23.0,Chiapas
861,SUCCP,"Suchiate, Chis.",14.683333,-92.133333,18,Chiapas,Suchiate,-,-,-,-,,,Chiapas
862,C07019,Cahuacán,14.722222,-92.269444,50,Chiapas,Tapachula,401,Cahuacán,23,Costa de Chiapas,401.0,23.0,Chiapas
863,CAHCP,"Cahuacán, Chis.",14.720833,-92.272222,350,Chiapas,Tapachula,401,Cahuacán,23,Costa de Chiapas,401.0,23.0,Chiapas
864,C07058,El Perú,15.1,-92.266667,800,Chiapas,Tapachula,398,Huehuetán,23,Costa de Chiapas,398.0,23.0,Chiapas
865,C07012,Finca Argovia,15.126667,-92.299167,620,Chiapas,Tapachula,398,Huehuetán,23,Costa de Chiapas,398.0,23.0,Chiapas
866,FARCP,"Finca Argovia, Chis.",15.126667,-92.299167,620,Chiapas,Tapachula,398,Huehuetán,23,Costa de Chiapas,398.0,23.0,Chiapas
867,C07057,Finca Chicharras,15.133056,-92.242222,1328,Chiapas,Tapachula,398,Huehuetán,23,Costa de Chiapas,398.0,23.0,Chiapas
868,C07056,Finca Chiripa,15.166667,-92.3,991,Chiapas,Tapachula,398,Huehuetán,23,Costa de Chiapas,398.0,23.0,Chiapas
869,FCHCP,"Finca Chiripa, Chis.",15.166667,-92.3,750,Chiapas,Tapachula,398,Huehuetán,23,Costa de Chiapas,398.0,23.0,Chiapas
870,C07060,Finca Génova,15.166667,-92.316667,880,Chiapas,Tapachula,398,Huehuetán,23,Costa de Chiapas,398.0,23.0,Chiapas
871,C07061,Finca Hamburgo,15.173889,-92.325278,1200,Chiapas,Tapachula,397,Huixtla,23,Costa de Chiapas,397.0,23.0,Chiapas
872,FHACP,"Finca Hamburgo, Chis.",15.173889,-92.325278,1200,Chiapas,Tapachula,397,Huixtla,23,Costa de Chiapas,397.0,23.0,Chiapas
873,C07187,Finca La Patria,15.115,-92.231944,1060,Chiapas,Tapachula,398,Huehuetán,23,Costa de Chiapas,398.0,23.0,Chiapas
874,FLPCP,"Finca la patria, Chis.",15.115,-92.231944,1060,Chiapas,Tapachula,398,Huehuetán,23,Costa de Chiapas,398.0,23.0,Chiapas
875,FPECP,"Finca Peru, Chis.",15.1,-92.266667,800,Chiapas,Tapachula,398,Huehuetán,23,Costa de Chiapas,398.0,23.0,Chiapas
876,C07066,Finca San Enrique,15.133333,-92.3,570,Chiapas,Tapachula,398,Huehuetán,23,Costa de Chiapas,398.0,23.0,Chiapas
877,C07072,Hacienda Las Maravillas,15.1,-92.283333,660,Chiapas,Tapachula,398,Huehuetán,23,Costa de Chiapas,398.0,23.0,Chiapas
878,C07191,Malpaso,14.919722,-92.256944,200,Chiapas,Tapachula,401,Cahuacán,23,Costa de Chiapas,401.0,23.0,Chiapas
879,TAOCP,"Obsservatorio de Tapachula, Chis.",14.920833,-92.25,17,Chiapas,Tapachula,401,Cahuacán,23,Costa de Chiapas,401.0,23.0,Chiapas
880,C07136,Puerto Madero,14.701389,-92.386389,5,Chiapas,Tapachula,400,Puerto Madero,23,Costa de Chiapas,400.0,23.0,Chiapas
881,C07199,Tanque Regulador,14.833333,-92.283333,80,Chiapas,Tapachula,400,Puerto Madero,23,Costa de Chiapas,400.0,23.0,Chiapas
882,C07164,Tapachula,14.920833,-92.25,193,Chiapas,Tapachula,401,Cahuacán,23,Costa de Chiapas,401.0,23.0,Chiapas
883,C07200,Tapachula,14.908056,-92.260556,170,Chiapas,Tapachula,401,Cahuacán,23,Costa de Chiapas,401.0,23.0,Chiapas
884,TAMCP,"Tapachula Malpaso, Chis.",14.99,-92.243333,18,Chiapas,Tapachula,399,Coatán,23,Costa de Chiapas,399.0,23.0,Chiapas
885,C07167,Tapilula,17.248611,-93.013333,780,Chiapas,Tapilula,659,De La Sierra,30,Grijalva-Usumacinta,659.0,30.0,Chiapas
886,AZACP,"Aza-Pac CFE, Chis.",17.253611,-93.427222,0,Chiapas,Tecpatán,636,Tzimbac,30,Grijalva-Usumacinta,636.0,30.0,Chiapas
887,C07360,Luis Espinosa,17.148333,-93.423611,300,Chiapas,Tecpatán,635,Presa Nezahualcóyotl,30,Grijalva-Usumacinta,635.0,30.0,Chiapas
888,C07112,Malpaso,17.214167,-93.581667,124,Chiapas,Tecpatán,638,Presa Peñitas,30,Grijalva-Usumacinta,638.0,30.0,Chiapas
889,C07120,Nezahualcóyotl,17.166667,-93.416667,192,Chiapas,Tecpatán,635,Presa Nezahualcóyotl,30,Grijalva-Usumacinta,635.0,30.0,Chiapas
890,MALCP,"Nezahualcóyotl, Chis.",17.178611,-93.598889,192,Chiapas,Tecpatán,635,Presa Nezahualcóyotl,30,Grijalva-Usumacinta,635.0,30.0,Chiapas
891,C07133,Presa Nezahualcóyotl,17.183333,-93.4,200,Chiapas,Tecpatán,635,Presa Nezahualcóyotl,30,Grijalva-Usumacinta,635.0,30.0,Chiapas
892,RMLCP,"Rómulo Calzada CFE, Chis.",17.353889,-93.551667,97,Chiapas,Tecpatán,638,Presa Peñitas,30,Grijalva-Usumacinta,638.0,30.0,Chiapas
893,C07368,Tortuguero,17.217222,-93.581111,98,Chiapas,Tecpatán,638,Presa Peñitas,30,Grijalva-Usumacinta,638.0,30.0,Chiapas
894,TORCP,"Tortuguero, Chis.",17.216667,-93.581111,1000,Chiapas,Tecpatán,638,Presa Peñitas,30,Grijalva-Usumacinta,638.0,30.0,Chiapas
895,TZICP,"Tzimbac, Chis.",17.283333,-93.5375,532,Chiapas,Tecpatán,638,Presa Peñitas,30,Grijalva-Usumacinta,638.0,30.0,Chiapas
896,C07020,Vertedor 1-2-3,17.220833,-93.733889,270,Chiapas,Tecpatán,604,Alto Río Uxpanapa,29,Coatzacoalcos,604.0,29.0,Chiapas
897,C07178,Yamonho,17.116667,-93.330556,280,Chiapas,Tecpatán,635,Presa Nezahualcóyotl,30,Grijalva-Usumacinta,635.0,30.0,Chiapas
898,YMNCP,"Yamonhó CFE, Chis.",17.120833,-93.328333,0,Chiapas,Tecpatán,635,Presa Nezahualcóyotl,30,Grijalva-Usumacinta,635.0,30.0,Chiapas
899,YAMCP,"Yamonhó, Chis.",17.116667,-93.330556,325,Chiapas,Tecpatán,635,Presa Nezahualcóyotl,30,Grijalva-Usumacinta,635.0,30.0,Chiapas
900,C07064,Finca Morelia,17.383333,-92.55,653,Chiapas,Tila,650,Puxcatán,30,Grijalva-Usumacinta,650.0,30.0,Chiapas
901,C07206,Boca del Cielo,15.852222,-93.670833,5,Chiapas,Tonalá,-,-,-,-,,,Chiapas
902,C07073,Hacienda San Cristobal,15.983333,-93.716667,38,Chiapas,Tonalá,386,Laguna de La Joya,23,Costa de Chiapas,386.0,23.0,Chiapas
903,C07074,Horcones,15.955278,-93.605556,130,Chiapas,Tonalá,386,Laguna de La Joya,23,Costa de Chiapas,386.0,23.0,Chiapas
904,JESCP,"Jesús, Chis.",15.875,-93.475,90,Chiapas,Tonalá,387,Jesús,23,Costa de Chiapas,387.0,23.0,Chiapas
905,C07098,La Tigrera,15.883333,-93.516667,25,Chiapas,Tonalá,387,Jesús,23,Costa de Chiapas,387.0,23.0,Chiapas
906,C07168,Tonalá,16.084167,-93.743889,55,Chiapas,Tonalá,385,Sanatenco,23,Costa de Chiapas,385.0,23.0,Chiapas
907,C07201,Tonalá,16.083333,-93.733333,50,Chiapas,Tonalá,385,Sanatenco,23,Costa de Chiapas,385.0,23.0,Chiapas
908,TONCP,"Tonalá, Chis.",16.086944,-93.75,55,Chiapas,Tonalá,384,Laguna Mar Muerto C,23,Costa de Chiapas,384.0,23.0,Chiapas
909,C07228,Tres Picos,15.875,-93.545833,20,Chiapas,Tonalá,386,Laguna de La Joya,23,Costa de Chiapas,386.0,23.0,Chiapas
910,PTCCP,"Tres Picos CFE, Chis.",16.227222,-93.577778,1150,Chiapas,Tonalá,625,Suchiapa,30,Grijalva-Usumacinta,625.0,30.0,Chiapas
911,TPICP,"Tres Picos, Chis.",15.875,-93.529167,55,Chiapas,Tonalá,386,Laguna de La Joya,23,Costa de Chiapas,386.0,23.0,Chiapas
912,C07210,Finca Agua Azul,17.266667,-92.133333,260,Chiapas,Tumbalá,648,Yashijá,30,Grijalva-Usumacinta,648.0,30.0,Chiapas
913,PCACP,"Paso del Cayuco, Chis.",17.2625,-92.15,0,Chiapas,Tumbalá,653,Tulijá,30,Grijalva-Usumacinta,653.0,30.0,Chiapas
914,C07169,Tumbala,17.266667,-92.3,1063,Chiapas,Tumbalá,649,Shumulá,30,Grijalva-Usumacinta,649.0,30.0,Chiapas
915,C07116,Medio Monte,14.915278,-92.190556,245,Chiapas,Tuxtla Chico,401,Cahuacán,23,Costa de Chiapas,401.0,23.0,Chiapas
916,C07079,Rosario Izapa (Impa),14.973889,-92.155,425,Chiapas,Tuxtla Chico,403,Suchiate,23,Costa de Chiapas,403.0,23.0,Chiapas
917,C07227,Talismán 2,14.959167,-92.168333,380,Chiapas,Tuxtla Chico,403,Suchiate,23,Costa de Chiapas,403.0,23.0,Chiapas
918,C07166,Talismán I,14.963056,-92.147222,340,Chiapas,Tuxtla Chico,403,Suchiate,23,Costa de Chiapas,403.0,23.0,Chiapas
919,TALCP,"Talismán, Chis.",14.966667,-92.147222,148,Chiapas,Tuxtla Chico,-,-,-,-,,,Chiapas
920,TAPCP,"Tapachula, Chis.",14.908056,-92.260556,179,Chiapas,Tuxtla Chico,401,Cahuacán,23,Costa de Chiapas,401.0,23.0,Chiapas
921,C07238,El Sabinal,16.759167,-93.088611,498,Chiapas,Tuxtla Gutiérrez,624,Tuxtla Gutiérrez,30,Grijalva-Usumacinta,624.0,30.0,Chiapas
922,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",16.75,-93.133333,532,Chiapas,Tuxtla Gutiérrez,624,Tuxtla Gutiérrez,30,Grijalva-Usumacinta,624.0,30.0,Chiapas
923,C07165,Tuxtla Gutierrez,16.75,-93.133333,570,Chiapas,Tuxtla Gutiérrez,624,Tuxtla Gutiérrez,30,Grijalva-Usumacinta,624.0,30.0,Chiapas
924,C07176,Tuxtla Gutierrez,16.761667,-93.102778,532,Chiapas,Tuxtla Gutiérrez,624,Tuxtla Gutiérrez,30,Grijalva-Usumacinta,624.0,30.0,Chiapas
925,C07202,Tuxtla Gutierrez,16.752778,-93.116667,543,Chiapas,Tuxtla Gutiérrez,624,Tuxtla Gutiérrez,30,Grijalva-Usumacinta,624.0,30.0,Chiapas
926,TXZCP,"Tuxtla Gutiérrez Zoomat, Chis.",16.716944,-93.068056,0,Chiapas,Tuxtla Gutiérrez,627,Presa Chicoasén,30,Grijalva-Usumacinta,627.0,30.0,Chiapas
927,TUXCP,"Tuxtla Oriente, Chis.",16.761944,-93.1,532,Chiapas,Tuxtla Gutiérrez,624,Tuxtla Gutiérrez,30,Grijalva-Usumacinta,624.0,30.0,Chiapas
